Instance type,Instance family,Instance size,Availability zones,Free-Tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),ENA Express support,On-Demand Linux pricing,On-Demand Ubuntu Pro pricing,On-Demand SUSE pricing,On-Demand Windows pricing,On-Demand RHEL pricing,On-Demand ap-southeast-2-akl-1 SUSE pricing,On-Demand ap-southeast-2-akl-1 Windows pricing,On-Demand ap-southeast-2-akl-1 RHEL pricing,On-Demand ap-southeast-2-akl-1 Linux pricing,On-Demand ap-southeast-2-akl-1 Ubuntu Pro pricing,On-Demand ap-southeast-2-per-1 SUSE pricing,On-Demand ap-southeast-2-per-1 Ubuntu Pro pricing,On-Demand ap-southeast-2-per-1 RHEL pricing,On-Demand ap-southeast-2-per-1 Windows pricing,On-Demand ap-southeast-2-per-1 Linux pricing
g5.16xlarge,g5,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,-,2,-,3.3,256,1900,true,ssd,1,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,16000,65000,2000,16000,65000,2000,false,5.32561 USD per Hour,5.43761 USD per Hour,5.45061 USD per Hour,8.26961 USD per Hour,6.01681 USD per Hour,,,,,,,,,,
r5d.8xlarge,r5d,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,1200,true,ssd,2,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,6800,30000,850,6800,30000,850,false,2.784 USD per Hour,2.84 USD per Hour,2.909 USD per Hour,4.256 USD per Hour,3.13 USD per Hour,,,,,,,,,,
t2.medium,t2,medium,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,"i386, x86_64",2,-,1,-,2.3,4,0,-,-,0,supported,unsupported,Low to Moderate,unsupported,3,6,6,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,0,0,0,0,0,0,false,0.0584 USD per Hour,0.0619 USD per Hour,0.1584 USD per Hour,0.0764 USD per Hour,0.0872 USD per Hour,,,,,,,,,,
c5a.16xlarge,c5a,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,8,12,16,20,24,28,32",2,"1,2",3.3,128,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,6300,26700,787.5,6300,26700,787.5,false,3.2 USD per Hour,3.312 USD per Hour,3.325 USD per Hour,6.144 USD per Hour,3.891 USD per Hour,,,,,,,,,,
c6in.large,c6in,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.5,4,0,-,-,0,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1562,6250,195.3125,25000,100000,3125,false,0.14805 USD per Hour,,0.20435 USD per Hour,0.24005 USD per Hour,0.17685 USD per Hour,,,,,,,,,,
m7a.48xlarge,m7a,48xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,192,"4,6,8,10,12,14,16,18,20,22,24,48,72,96,120,144,168,192",1,1,3.7,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,true,13.9104 USD per Hour,14.2464 USD per Hour,14.0354 USD per Hour,22.7424 USD per Hour,15.7536 USD per Hour,,,,,,,,,,
m7i-flex.16xlarge,m7i-flex,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.2,256,0,-,-,0,supported,default,Up to 25 Gigabit,required,15,50,50,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,10000,40000,1250,20000,80000,2500,false,3.8304 USD per Hour,3.9424 USD per Hour,3.9554 USD per Hour,6.7744 USD per Hour,4.5216 USD per Hour,,,,,,,,,,
t4g.micro,t4g,micro,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",true,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,1,0,-,-,0,supported,default,Up to 5 Gigabit,required,2,2,2,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,87,500,10.875,2085,11800,260.625,false,0.0106 USD per Hour,0.0141 USD per Hour,0.0106 USD per Hour,,0.0394 USD per Hour,,,,,,,,,,
m7a.12xlarge,m7a,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,48,"1,2,3,4,5,6,12,18,24,30,36,42,48",1,1,3.7,192,0,-,-,0,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,true,3.4776 USD per Hour,3.5616 USD per Hour,3.6026 USD per Hour,5.6856 USD per Hour,3.996 USD per Hour,,,,,,,,,,
u-6tb1.112xlarge,u-6tb1,112xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,448,x86_64,224,"16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224",2,"1,2",2.1,6144,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,38000,160000,4750,38000,160000,4750,false,65.433 USD per Hour,66.217 USD per Hour,65.558 USD per Hour,86.041 USD per Hour,69.7338 USD per Hour,,,,,,,,,,
m6id.metal,m6id,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,512,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,true,9.5424 USD per Hour,9.7664 USD per Hour,9.6674 USD per Hour,15.4304 USD per Hour,10.7712 USD per Hour,,,,,,,,,,
m6in.large,m6in,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.5,8,0,-,-,0,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1562,6250,195.3125,25000,100000,3125,false,0.1755 USD per Hour,0.179 USD per Hour,0.2318 USD per Hour,0.2675 USD per Hour,0.2043 USD per Hour,,,,,,,,,,
t3a.large,t3a,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,8,0,-,-,0,supported,default,Up to 5 Gigabit,required,3,12,12,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,695,4000,86.875,2780,15700,347.5,false,0.095 USD per Hour,0.0985 USD per Hour,0.1513 USD per Hour,0.1226 USD per Hour,0.1238 USD per Hour,,,,,,,,,,
m5.16xlarge,m5,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,256,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,13600,60000,1700,13600,60000,1700,false,3.84 USD per Hour,3.952 USD per Hour,3.94 USD per Hour,6.784 USD per Hour,4.531 USD per Hour,,,,,,,,,,
g6.xlarge,g6,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.4,16,250,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,1000,4000,125,5000,20000,625,false,1.0464 USD per Hour,1.0534 USD per Hour,1.1027 USD per Hour,1.2304 USD per Hour,1.104 USD per Hour,,,,,,,,,,
m4.2xlarge,m4,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.4,32,0,-,-,0,supported,default,High,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,1000,8000,125,1000,8000,125,false,0.5 USD per Hour,0.514 USD per Hour,0.6 USD per Hour,0.868 USD per Hour,0.6152 USD per Hour,,,,,,,,,,
m6g.12xlarge,m6g,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,192,0,-,-,0,supported,default,20 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,14250,50000,1781.25,14250,50000,1781.25,false,2.304 USD per Hour,2.388 USD per Hour,2.429 USD per Hour,,2.8224 USD per Hour,,,,,,,,,,
z1d.metal,z1d,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,48,x86_64,24,-,2,-,4,384,1800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,5.424 USD per Hour,5.508 USD per Hour,5.549 USD per Hour,7.632 USD per Hour,5.942 USD per Hour,,,,,,,,,,
r7i.xlarge,r7i,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.2,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,false,0.3171 USD per Hour,0.3241 USD per Hour,0.3734 USD per Hour,0.5011 USD per Hour,0.3747 USD per Hour,,,,,,,,,,
i3.xlarge,i3,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.3,30.5,950,true,ssd,1,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,850,6000,106.25,850,6000,106.25,false,0.374 USD per Hour,0.381 USD per Hour,0.474 USD per Hour,0.558 USD per Hour,0.432 USD per Hour,,,,,,,,,,
m5ad.24xlarge,m5ad,24xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"12,18,24,36,48",2,"1,2",2.2,384,3600,true,ssd,4,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,13750,60000,1718.75,13750,60000,1718.75,false,6.24 USD per Hour,6.408 USD per Hour,6.365 USD per Hour,10.656 USD per Hour,7.277 USD per Hour,,,,,,,,,,
r6gd.8xlarge,r6gd,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,256,1900,true,ssd,1,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,false,2.224 USD per Hour,2.28 USD per Hour,2.349 USD per Hour,,2.5696 USD per Hour,,,,,,,,,,
c5.large,c5,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.4,4,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,4000,81.25,4750,20000,593.75,false,0.111 USD per Hour,0.115 USD per Hour,0.167 USD per Hour,0.203 USD per Hour,0.14 USD per Hour,,,,,,,,,,
m6in.xlarge,m6in,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,16,0,-,-,0,supported,default,Up to 30 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,3125,12500,390.625,25000,100000,3125,false,0.351 USD per Hour,0.358 USD per Hour,0.4073 USD per Hour,0.535 USD per Hour,0.4086 USD per Hour,,,,,,,,,,
r7g.4xlarge,r7g,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.6,128,0,-,-,0,supported,default,Up to 15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,false,1.0269 USD per Hour,1.0549 USD per Hour,1.1519 USD per Hour,,1.1997 USD per Hour,,,,,,,,,,
r5dn.16xlarge,r5dn,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,512,2400,true,ssd,4,supported,default,75 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,13600,60000,1700,13600,60000,1700,false,6.528 USD per Hour,6.64 USD per Hour,6.653 USD per Hour,9.472 USD per Hour,7.2192 USD per Hour,,,,,,,,,,
r4.xlarge,r4,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.3,30.5,0,-,-,0,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,850,6000,106.25,850,6000,106.25,false,0.3192 USD per Hour,0.327 USD per Hour,0.4192 USD per Hour,0.5032 USD per Hour,0.3776 USD per Hour,,,,,,,,,,
r5ad.2xlarge,r5ad,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",2.2,64,300,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,1580,8333,197.5,2880,16000,360,false,0.636 USD per Hour,0.65 USD per Hour,0.761 USD per Hour,1.004 USD per Hour,0.751 USD per Hour,,,,,,,,,,
r7i.large,r7i,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.2,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,false,0.15855 USD per Hour,0.16205 USD per Hour,0.21485 USD per Hour,0.25055 USD per Hour,0.18735 USD per Hour,,,,,,,,,,
c7g.2xlarge,c7g,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.6,16,0,-,-,0,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,false,0.3774 USD per Hour,0.3914 USD per Hour,0.5024 USD per Hour,,0.4926 USD per Hour,,,,,,,,,,
c8g.12xlarge,c8g,12xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,96,0,-,-,0,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,15000,60000,1875,15000,60000,1875,true,2.4912 USD per Hour,2.5752 USD per Hour,2.6162 USD per Hour,,3.0096 USD per Hour,,,,,,,,,,
m5ad.xlarge,m5ad,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,2,2,"1,2",2.2,16,150,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,1085,6000,135.625,2880,16000,360,false,0.26 USD per Hour,0.267 USD per Hour,0.316 USD per Hour,0.444 USD per Hour,0.318 USD per Hour,,,,,,,,,,
c4.xlarge,c4,xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.9,7.5,0,-,-,0,supported,default,High,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,750,6000,93.75,750,6000,93.75,false,0.261 USD per Hour,0.267 USD per Hour,0.361 USD per Hour,0.445 USD per Hour,0.318 USD per Hour,,,,,,,,,,
c6id.32xlarge,c6id,32xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,256,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,true,8.4672 USD per Hour,8.6912 USD per Hour,8.5922 USD per Hour,14.3552 USD per Hour,9.696 USD per Hour,,,,,,,,,,
m7a.24xlarge,m7a,24xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,96,"1,2,3,4,5,6,7,8,9,10,11,12,24,36,48,60,72,84,96",1,1,3.7,384,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,true,6.9552 USD per Hour,7.1232 USD per Hour,7.0802 USD per Hour,11.3712 USD per Hour,7.992 USD per Hour,,,,,,,,,,
m7a.4xlarge,m7a,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,16,"1,2,4,6,8,10,12,14,16",1,1,3.7,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,false,1.1592 USD per Hour,1.1872 USD per Hour,1.2842 USD per Hour,1.8952 USD per Hour,1.332 USD per Hour,,,,,,,,,,
a1.2xlarge,a1,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,8,arm64,8,-,1,-,2.3,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,1750,10000,218.75,3500,20000,437.5,false,0.2664 USD per Hour,,0.3914 USD per Hour,,0.3816 USD per Hour,,,,,,,,,,
m6a.16xlarge,m6a,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"4,6,8,10,12,14,16,32",2,"1,2",3.6,256,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,true,3.456 USD per Hour,3.568 USD per Hour,3.581 USD per Hour,6.4 USD per Hour,4.1472 USD per Hour,,,,,,,,,,
r4.2xlarge,r4,2xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.3,61,0,-,-,0,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,1700,12000,212.5,1700,12000,212.5,false,0.6384 USD per Hour,0.654 USD per Hour,0.7384 USD per Hour,1.0064 USD per Hour,0.7552 USD per Hour,,,,,,,,,,
c5n.metal,c5n,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,72,x86_64,36,-,2,-,3.4,192,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,5.076 USD per Hour,5.202 USD per Hour,5.201 USD per Hour,8.388 USD per Hour,5.854 USD per Hour,,,,,,,,,,
r5ad.16xlarge,r5ad,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.5,512,2400,true,ssd,4,supported,default,12 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,false,5.088 USD per Hour,5.2 USD per Hour,5.213 USD per Hour,8.032 USD per Hour,5.779 USD per Hour,,,,,,,,,,
c5.metal,c5,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.6,192,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,19000,80000,2375,19000,80000,2375,false,5.328 USD per Hour,5.496 USD per Hour,5.428 USD per Hour,9.744 USD per Hour,6.365 USD per Hour,,,,,,,,,,
c7gd.8xlarge,c7gd,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,64,1900,true,ssd,1,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,false,1.9053 USD per Hour,1.9613 USD per Hour,2.0303 USD per Hour,,2.2509 USD per Hour,,,,,,,,,,
r6id.large,r6id,large,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.5,16,118,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,650,3600,81.25,10000,40000,1250,false,0.174 USD per Hour,0.1775 USD per Hour,0.2303 USD per Hour,0.266 USD per Hour,0.2028 USD per Hour,,,,,,,,,,
r6in.4xlarge,r6in,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.5,128,0,-,-,0,supported,default,Up to 50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,12500,50000,1562.5,25000,100000,3125,false,1.69416 USD per Hour,1.72216 USD per Hour,1.81916 USD per Hour,2.43016 USD per Hour,1.86696 USD per Hour,,,,,,,,,,
m5zn.metal,m5zn,metal,"ap-southeast-2, ap-southeast-2a, ap-southeast-2c",false,false,true,,48,x86_64,24,-,2,-,4.5,192,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,false,4.956 USD per Hour,5.04 USD per Hour,5.081 USD per Hour,7.164 USD per Hour,5.4744 USD per Hour,,,,,,,,,,
c7g.medium,c7g,medium,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.6,2,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,false,0.0472 USD per Hour,0.0489 USD per Hour,0.1035 USD per Hour,,0.0616 USD per Hour,,,,,,,,,,
r6idn.4xlarge,r6idn,4xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.5,128,950,true,ssd,1,supported,default,Up to 50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,12500,50000,1562.5,25000,100000,3125,false,1.90944 USD per Hour,1.93744 USD per Hour,2.03444 USD per Hour,2.64544 USD per Hour,2.08224 USD per Hour,,,,,,,,,,
r6in.8xlarge,r6in,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.5,256,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,25000,100000,3125,25000,100000,3125,true,3.38832 USD per Hour,3.44432 USD per Hour,3.51332 USD per Hour,4.86032 USD per Hour,3.73392 USD per Hour,,,,,,,,,,
r5.8xlarge,r5,8xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,6800,30000,850,6800,30000,850,false,2.416 USD per Hour,2.472 USD per Hour,2.541 USD per Hour,3.888 USD per Hour,2.762 USD per Hour,,,,,,,,,,
r5b.16xlarge,r5b,16xlarge,"ap-southeast-2, ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,512,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,173333,5000,40000,173333,5000,false,5.792 USD per Hour,5.904 USD per Hour,5.917 USD per Hour,8.736 USD per Hour,6.4832 USD per Hour,,,,,,,,,,
